DESTINATION,COMMERCIAL FLAG,CITY,REGION,COUNTRY,FLIGH DIRECTION,FLIGHT TYPE,DATE,DATE YEAR,DATE HALF YEAR,DATE YEAR QUARTER,DATE YEAR MONTH,NBR OF PASSENGERS,CARGO WEIGHT,NBR OF FLIGHTS,SEAT CAPACITY
Brussels,Commercial,Brussels,,Belgium,Incoming,Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,"3,618","11,507",59,"6,803"
Brussels,Commercial,Brussels,,Belgium,Incoming,Scheduled,10/1/2011,2011,2011H2,2011Q4,201110,"8,443","35,756",112,"12,415"
Brussels,Commercial,Brussels,,Belgium,Incoming,Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,"4,414","28,884",92,"10,290"
Brussels,Commercial,Brussels,,Belgium,Incoming,Scheduled,4/1/2007,2007,2007H1,2007Q2,200704,"9,578","4,230",124,"12,926"
Brussels,Commercial,Brussels,,Belgium,Incoming,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,"8,310","7,988",112,"11,846"
Brussels,Commercial,Brussels,,Belgium,Incoming,Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,"8,276","4,884",114,"13,126"
Brussels,Commercial,Brussels,,Belgium,Incoming,Scheduled,6/1/2008,2008,2008H1,2008Q2,200806,"8,197","8,049",111,"12,137"
Brussels,Commercial,Brussels,,Belgium,Incoming,Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,"8,403","7,778",111,"11,520"
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,166,0,1,180
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,0,0,1,48
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,6/1/2007,2007,2007H1,2007Q2,200706,78,0,1,140
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,42,0,2,194
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,143,0,1,180
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,92,0,2,141
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,90,0,2,100
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,6/1/2012,2012,2012H1,2012Q2,201206,0,0,1,0
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,1/1/2007,2007,2007H1,2007Q1,200701,36,0,2,134
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,6/1/2007,2007,2007H1,2007Q2,200706,30,0,1,117
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,0,0,2,0
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,12/1/2010,2010,2010H2,2010Q4,201012,0,0,1,0
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,8/1/2011,2011,2011H2,2011Q3,201108,"4,734","8,738",119,"8,641"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,5/1/2011,2011,2011H1,2011Q2,201105,"5,171","7,058",118,"8,891"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,2/1/2011,2011,2011H1,2011Q1,201102,"3,813","19,271",91,"7,793"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,"6,617",0,102,"8,738"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,"4,870",0,91,"9,535"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,4/1/2008,2008,2008H1,2008Q2,200804,"5,836",0,109,"11,010"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,"5,159",0,93,"7,467"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,10/1/2010,2010,2010H2,2010Q4,201010,"5,699",0,114,"9,986"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,"4,810","1,713",99,"7,616"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,9/1/2008,2008,2008H2,2008Q3,200809,"7,065",0,107,"9,076"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,3/1/2009,2009,2009H1,2009Q1,200903,"4,932",0,101,"8,993"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,"6,936",0,112,"10,118"
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,10/1/2007,2007,2007H2,2007Q4,200710,168,0,1,180
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,5/1/2009,2009,2009H1,2009Q2,200905,0,0,4,720
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,232,0,4,560
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,0,0,1,211
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,6/1/2012,2012,2012H1,2012Q2,201206,0,0,1,0
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,0,0,1,0
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,5/1/2007,2007,2007H1,2007Q2,200705,0,0,3,247
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,0,0,1,124
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,0,0,1,0
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,69,0,2,132
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,6/1/2012,2012,2012H1,2012Q2,201206,"4,826","1,045",88,"6,698"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,"1,869","1,933",51,"2,940"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,"4,599","10,470",120,"9,741"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,7/1/2007,2007,2007H2,2007Q3,200707,"6,815",0,117,"10,885"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,6/1/2008,2008,2008H1,2008Q2,200806,"6,719",0,107,"9,682"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,"5,075",0,106,"9,579"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,11/1/2009,2009,2009H2,2009Q4,200911,"6,404",0,121,"10,860"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,"4,497",0,109,"9,758"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,"4,244",0,88,"8,593"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,"5,088",0,106,"9,616"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,12/1/2010,2010,2010H2,2010Q4,201012,"4,112",0,96,"7,951"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,12/1/2009,2009,2009H2,2009Q4,200912,"5,840",0,99,"9,203"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,9/1/2010,2010,2010H2,2010Q3,201009,"5,972",0,121,"10,560"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,8/1/2010,2010,2010H2,2010Q3,201008,"5,123",0,115,"9,451"
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,11,0,1,11
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,10/1/2007,2007,2007H2,2007Q4,200710,2,0,1,180
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,10/1/2010,2010,2010H2,2010Q4,201010,12,0,1,82
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,"1,024",0,9,"1,620"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,0,0,1,148
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,2/1/2010,2010,2010H1,2010Q1,201002,43,0,1,116
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,4/1/2012,2012,2012H1,2012Q2,201204,"4,430",582,83,"6,352"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,3/1/2012,2012,2012H1,2012Q1,201203,"2,473","1,079",58,"3,670"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,4/1/2007,2007,2007H1,2007Q2,200704,"5,805",0,105,"8,974"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,"5,912",0,107,"10,708"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,11/1/2008,2008,2008H2,2008Q4,200811,"5,679",0,104,"10,225"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,3/1/2009,2009,2009H1,2009Q1,200903,"4,518",0,101,"8,993"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,"5,416",0,115,"9,156"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,9/1/2010,2010,2010H2,2010Q3,201009,"5,673",0,121,"10,593"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,1/1/2010,2010,2010H1,2010Q1,201001,"4,945",0,100,"10,508"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,"5,344","32,626",109,"8,316"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,8/1/2011,2011,2011H2,2011Q3,201108,"4,674","24,325",117,"8,509"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,6/1/2011,2011,2011H1,2011Q2,201106,"4,896","25,471",107,"8,321"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,8/1/2007,2007,2007H2,2007Q3,200708,"6,912",0,122,"9,833"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,"5,756",0,111,"8,655"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,2/1/2009,2009,2009H1,2009Q1,200902,"4,229",0,92,"7,738"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,"4,926",0,98,"7,388"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,"4,926",0,107,"9,703"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,2/1/2010,2010,2010H1,2010Q1,201002,"4,073",0,95,"9,195"
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,1/1/2007,2007,2007H1,2007Q1,200701,0,0,1,180
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Scheduled,8/1/2007,2007,2007H2,2007Q3,200708,408,0,4,720
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Scheduled,1/1/2007,2007,2007H1,2007Q1,200701,428,0,5,900
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,5/1/2007,2007,2007H1,2007Q2,200705,0,0,1,180
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,0,0,1,0
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,5/1/2012,2012,2012H1,2012Q2,201205,"4,929",911,92,"6,907"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,"5,990","11,340",100,"7,954"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,9/1/2011,2011,2011H2,2011Q3,201109,"6,067","10,486",133,"10,462"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,6/1/2011,2011,2011H1,2011Q2,201106,"4,976","9,840",108,"8,387"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,"5,613",0,105,"9,072"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,"4,401",0,83,"9,068"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,"5,648",0,111,"8,638"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,"6,741",0,112,"10,118"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,"4,700",0,96,"7,316"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,12/1/2009,2009,2009H2,2009Q4,200912,"6,296",0,100,"9,205"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,"3,747","38,286",88,"7,075"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,7/1/2011,2011,2011H2,2011Q3,201107,"5,094","25,923",115,"8,765"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,4/1/2011,2011,2011H1,2011Q2,201104,"4,644","32,975",133,"10,750"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,"7,063",0,105,"9,245"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,11/1/2010,2010,2010H2,2010Q4,201011,"4,977",0,111,"8,889"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,"5,400",0,123,"10,281"
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,124,0,1,180
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,155,0,1,180
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,0,0,1,152
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,3/1/2009,2009,2009H1,2009Q1,200903,65,0,1,156
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,0,0,1,189
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,0,0,4,560
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,905,0,8,"1,440"
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Scheduled,4/1/2007,2007,2007H1,2007Q2,200704,"1,392",0,12,"2,160"
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,"1,093",0,10,"1,800"
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Scheduled,8/1/2007,2007,2007H2,2007Q3,200708,96,0,1,180
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,5/1/2011,2011,2011H1,2011Q2,201105,55,0,2,236
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,70,0,1,132
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,0,0,1,184
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,5/1/2012,2012,2012H1,2012Q2,201205,0,376,1,0
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,6/1/2011,2011,2011H1,2011Q2,201106,21,0,1,76
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,0,0,3,141
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,52,0,3,180
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,11/1/2011,2011,2011H2,2011Q4,201111,"5,799","10,874",121,"9,817"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,"4,253",0,89,"8,570"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,5/1/2009,2009,2009H1,2009Q2,200905,"5,026",0,105,"9,644"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,"6,586",0,116,"9,856"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,"4,312",0,107,"9,703"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,2/1/2010,2010,2010H1,2010Q1,201002,"4,119",0,96,"9,267"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,6/1/2012,2012,2012H1,2012Q2,201206,"4,585","1,756",88,"6,698"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,4/1/2012,2012,2012H1,2012Q2,201204,"4,279","2,127",83,"6,352"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,2/1/2011,2011,2011H1,2011Q1,201102,"3,847","35,440",91,"7,793"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,"4,867",0,91,"9,580"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,"5,217",0,110,"7,715"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,10/1/2010,2010,2010H2,2010Q4,201010,"5,642",0,114,"10,019"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,"4,382",0,114,"10,259"
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,2/1/2011,2011,2011H1,2011Q1,201102,0,0,1,0
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,107,0,3,530
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,5/1/2009,2009,2009H1,2009Q2,200905,0,0,3,540
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Scheduled,1/1/2007,2007,2007H1,2007Q1,200701,415,0,5,900
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,790,0,8,"1,308"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,7/1/2007,2007,2007H2,2007Q3,200707,0,0,1,180
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,31,0,1,183
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,0,0,2,0
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,5/1/2011,2011,2011H1,2011Q2,201105,76,0,2,214
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,9/1/2008,2008,2008H2,2008Q3,200809,0,0,1,67
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,11/1/2008,2008,2008H2,2008Q4,200811,0,0,1,159
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,10/1/2011,2011,2011H2,2011Q4,201110,"7,264","17,826",136,"11,189"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,7/1/2011,2011,2011H2,2011Q3,201107,"4,977","9,777",113,"8,568"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,1/1/2007,2007,2007H1,2007Q1,200701,"4,460",0,116,"9,132"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,5/1/2007,2007,2007H1,2007Q2,200705,"7,307",0,121,"11,534"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,6/1/2007,2007,2007H1,2007Q2,200706,"7,217",0,113,"10,990"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,1/1/2009,2009,2009H1,2009Q1,200901,"3,997",0,96,"9,616"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,11/1/2010,2010,2010H2,2010Q4,201011,"5,027",0,111,"8,889"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,12/1/2010,2010,2010H2,2010Q4,201012,"5,019",0,95,"7,875"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,"5,562",0,123,"10,281"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,8/1/2010,2010,2010H2,2010Q3,201008,"5,367",0,116,"9,528"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,"4,594",0,114,"10,308"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,"1,831","5,330",53,"3,016"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,"4,941","50,961",100,"7,987"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,"5,469",0,105,"9,055"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,6/1/2007,2007,2007H1,2007Q2,200706,"7,169",0,112,"10,947"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,10/1/2007,2007,2007H2,2007Q4,200710,"6,607",0,111,"9,487"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,"5,986",0,107,"10,673"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,4/1/2008,2008,2008H1,2008Q2,200804,"5,974",0,109,"10,993"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,"5,987",0,109,"9,469"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,6/1/2008,2008,2008H1,2008Q2,200806,"6,287",0,107,"9,727"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,1/1/2009,2009,2009H1,2009Q1,200901,"4,533",0,95,"9,544"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,"5,368",0,115,"9,156"
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Outgoing,Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,"1,235",0,11,"1,980"
Bucharest/Baneasa,Commercial,Bucharest,,Romania,Incoming,Scheduled,5/1/2007,2007,2007H1,2007Q2,200705,553,0,6,"1,080"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,13,29,1,50
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Non Scheduled,6/1/2011,2011,2011H1,2011Q2,201106,33,0,2,124
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,12,0,1,48
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,7/1/2007,2007,2007H2,2007Q3,200707,0,0,1,117
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,0,0,2,22
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,0,0,1,135
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Incoming,Non Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,0,0,1,109
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,"3,780","15,932",91,"7,227"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,4/1/2011,2011,2011H1,2011Q2,201104,"5,246","9,771",133,"10,684"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,"4,640",0,111,"9,595"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,10/1/2007,2007,2007H2,2007Q4,200710,"6,453",0,108,"9,207"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,"4,989",0,99,"7,582"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,"4,777",0,85,"8,293"
Bucharest/Otopeni,Commercial,Bucharest,,Romania,Outgoing,Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,"6,585",0,110,"9,575"
